using ndc
-1.95498 0.252691 -6.07859
-2.00304 0.268723 -6.25594
-1.85088 0.217437 -5.67206
-0.869187 -0.0586398 -3.07576
-0.87877 -0.056455 -3.12656
-0.923823 -0.0368761 -3.38064
-0.917462 -0.0409239 -3.34278
-0.990895 -0.011256 -3.73852
-0.962751 -0.0234301 -3.58394
-1.02333 -7.10895e-05 -3.89371
-0.983919 -0.0160934 -3.68386
-1.00042 -0.0103649 -3.74848
-0.969023 -0.0228569 -3.58775
-0.935494 -0.0359413 -3.39004
-0.925176 -0.0402111 -3.34451
-0.876877 -0.0581079 -3.08033
-0.883806 -0.0559824 -3.12562
-0.853819 -0.0658239 -2.97381
-0.867304 -0.0616856 -3.0501
-0.899161 -0.0513876 -3.23708
-0.909932 -0.047923 -3.29531
-0.920246 -0.0445409 -3.34962
-0.917516 -0.0437838 -3.34394
-0.925781 -0.0413503 -3.38809
-0.933575 -0.0392183 -3.42529
-0.9385 -0.0356365 -3.45511
-0.943677 -0.0344274 -3.48257
-0.946114 -0.0342083 -3.49328
-0.948756 -0.032312 -3.49786
-0.952441 -0.0317026 -3.51737
-0.95097 -0.0330172 -3.50823
-0.943181 -0.0352674 -3.45314
-0.948337 -0.0340667 -3.48077
-0.950119 -0.0339045 -3.49175
-0.923463 -0.0432738 -3.33925
-0.931718 -0.0408777 -3.38369
-0.937989 -0.038885 -3.42218
-0.903157 -0.0510136 -3.23232
-0.914093 -0.0475785 -3.29075
-0.923934 -0.0442577 -3.34587
-0.894159 -0.053981 -3.19596
-0.906414 -0.0499855 -3.26195
-0.921166 -0.0448596 -3.34242
-0.938026 -0.0383941 -3.43581
-0.891477 -0.0538034 -3.19574
-0.886837 -0.0550866 -3.17077
-0.885677 -0.0566573 -3.15096
-0.880034 -0.058301 -3.12108
-0.895287 -0.0534076 -3.19103
-0.890549 -0.0546711 -3.1663
-0.917615 -0.0448842 -3.30861
-0.915676 -0.0450695 -3.29867
-0.939644 -0.0360062 -3.43444
-0.940877 -0.0349801 -3.44107
-0.946152 -0.0327019 -3.48394
-0.948656 -0.0311847 -3.49706
-0.935021 -0.0363854 -3.43631
-0.936237 -0.0353757 -3.44233
-0.911843 -0.0454129 -3.31326
-0.909969 -0.045623 -3.30275
-0.887719 -0.0551444 -3.15044
-0.875277 -0.0594973 -3.09504
-0.883834 -0.0555837 -3.15411
-0.949689 -0.0309445 -3.48751
-0.918295 -0.0434427 -3.31195
-0.944753 -0.0313919 -3.48704
-0.959873 -0.0261866 -3.55625
-0.912281 -0.0440412 -3.31441
-1.18051 -0.00711443 -3.64632
-1.19531 -0.00422798 -3.70694
-1.26481 0.020732 -4.03059
-1.25508 0.0157032 -3.98077
-1.37063 0.0553436 -4.4997
-1.32565 0.0390623 -4.29439
-1.42256 0.071955 -4.71624
-1.35874 0.049695 -4.43097
-1.38627 0.0596076 -4.53723
-1.33495 0.0415142 -4.31149
-1.28447 0.0260873 -4.0756
-1.26638 0.0188727 -3.99891
-1.19369 -0.00352619 -3.67513
-1.20258 -0.00206134 -3.71666
-1.15771 -0.0149673 -3.529
-1.17757 -0.0102092 -3.61562
-1.22834 0.00283393 -3.84923
-1.2458 0.00756175 -3.92438
-1.2624 0.012222 -3.99491
-1.25703 0.0124563 -3.98363
-1.27079 0.0159001 -4.04119
-1.28353 0.0191146 -4.09115
-1.28941 0.0232474 -4.12711
-1.29855 0.0251229 -4.16364
-1.3031 0.0257182 -4.17885
-1.30463 0.0281495 -4.1862
-1.31147 0.0292219 -4.21228
-1.31013 0.0277794 -4.20171
-1.29512 0.0248388 -4.13269
-1.30418 0.026678 -4.16936
-1.30797 0.0270666 -4.18408
-1.26412 0.0145821 -3.98764
-1.27781 0.0179703 -4.04613
-1.28867 0.02061 -4.09513
-1.23298 0.00433676 -3.84964
-1.25053 0.00905541 -3.92595
-1.26653 0.0134965 -3.99688
-1.21988 7.80899e-06 -3.80036
-1.23946 0.00541316 -3.8856
-1.26312 0.0122986 -3.98934
-1.28989 0.0208066 -4.10904
-1.21611 -0.000431255 -3.79578
-1.20868 -0.00219492 -3.76301
-1.20655 -0.00361045 -3.74189
-1.19761 -0.00586459 -3.70258
-1.22061 0.00107268 -3.7956
-1.2131 -0.000693994 -3.76272
-1.25476 0.0123319 -3.94721
-1.25151 0.0119689 -3.93313
-1.28914 0.0237154 -4.10767
-1.29081 0.0249839 -4.11538
-1.3 0.02748 -4.16742
-1.30361 0.0294179 -4.18392
-1.28343 0.0221255 -4.10229
-1.2849 0.0233619 -4.1094
-1.24777 0.0102094 -3.94382
-1.24447 0.00983805 -3.92955
-1.20829 -0.0013995 -3.74202
-1.18984 -0.00752929 -3.66879
-1.20355 -0.0029676 -3.74093
-1.30429 0.0303162 -4.17561
-1.25523 0.0140715 -3.95011
-1.29765 0.028552 -4.16711
-1.32075 0.0360122 -4.26083
-1.24748 0.0117893 -3.94382
-0.750796 -0.00256898 -3.30746
-0.758178 -0.00019821 -3.35325
-0.793248 0.0212269 -3.5872
-0.791648 0.0184005 -3.5744
-0.842614 0.0476977 -3.89727
-0.828728 0.038202 -3.80662
-0.86421 0.0579062 -4.01546
-0.843904 0.0452823 -3.88723
-0.845397 0.0460823 -3.87525
-0.829065 0.0361159 -3.77548
-0.796641 0.0190323 -3.55769
-0.791689 0.0156079 -3.53038
-0.752979 -0.00415812 -3.28642
-0.757927 -0.002192 -3.32038
-0.737073 -0.011448 -3.20211
-0.74625 -0.0075907 -3.26106
-0.777318 0.00737632 -3.4806
-0.787264 0.011958 -3.54426
-0.796455 0.0161939 -3.6011
-0.795299 0.0175203 -3.60382
-0.802903 0.020758 -3.65146
-0.809181 0.0231008 -3.68545
-0.813784 0.027256 -3.71779
-0.818574 0.0289543 -3.7474
-0.820472 0.0291789 -3.75649
-0.820586 0.0300036 -3.74586
-0.824046 0.0309924 -3.76731
-0.822688 0.0295129 -3.75758
-0.812715 0.0247802 -3.67835
-0.817545 0.0265654 -3.70932
-0.819625 0.0271898 -3.72461
-0.793568 0.0140752 -3.54701
-0.801258 0.0174416 -3.5972
-0.808007 0.0207159 -3.64655
-0.775847 0.00481228 -3.43725
-0.785872 0.00944011 -3.50216
-0.795299 0.0140567 -3.56561
-0.770142 0.00259427 -3.41684
-0.781377 0.00786958 -3.48929
-0.795035 0.014585 -3.57777
-0.810668 0.0227987 -3.67923
-0.770195 0.00411777 -3.43472
-0.765753 0.00221608 -3.40533
-0.762382 -0.000971754 -3.36719
-0.757073 -0.00328921 -3.33292
-0.768701 0.00161719 -3.39182
-0.764265 -0.000185589 -3.36357
-0.788215 0.0118437 -3.513
-0.786261 0.0113463 -3.50029
-0.809408 0.0236401 -3.65731
-0.81025 0.0245907 -3.66179
-0.818065 0.0292832 -3.72984
-0.820045 0.0308359 -3.74123
-0.810453 0.0260946 -3.69656
-0.811262 0.0270211 -3.70034
-0.789993 0.0152657 -3.56972
-0.787989 0.0146615 -3.55555
-0.761326 -0.00112151 -3.34385
-0.752519 -0.00510806 -3.3025
-0.76262 0.00112887 -3.38315
-0.817006 0.0287664 -3.7023
-0.787853 0.0127954 -3.50882
-0.817731 0.0310969 -3.73858
-0.828794 0.0361012 -3.79401
-0.789283 0.0159556 -3.56103
-0.0555106 -0.190383 0.588317
-0.056362 -0.193776 0.602078
-0.0593989 -0.196286 0.614359
-0.0696979 -0.197887 0.628916
-0.0640744 -0.197514 0.6234
-0.0661606 -0.192333 0.621533
-0.0603283 -0.191871 0.615461
-0.0551408 -0.190243 0.606174
-0.0621628 -0.18799 0.616694
-0.0561895 -0.187411 0.610339
-0.0506217 -0.185308 0.600104
-0.0753631 -0.197343 0.631059
-0.08063 -0.195821 0.62975
-0.0767722 -0.19029 0.6229
-0.0715487 -0.191714 0.623903
-0.0722081 -0.185236 0.617064
-0.0675498 -0.18731 0.61881
-0.0613484 -0.183748 0.563697
-0.0568949 -0.186441 0.574501
-0.0518937 -0.187478 0.593349
-0.0504067 -0.18292 0.577396
-0.0462152 -0.18099 0.58544
-0.0442397 -0.17597 0.569174
-0.0517103 -0.178055 0.562422
-0.0550153 -0.173405 0.549589
-0.0452991 -0.17056 0.553529
-0.0481147 -0.165103 0.539477
-0.0703351 -0.175322 0.545947
-0.0652257 -0.178432 0.552046
-0.0588856 -0.168963 0.539488
-0.0639661 -0.165901 0.533535
-0.0515737 -0.160364 0.528731
-0.0557727 -0.156359 0.521548
-0.0569425 -0.183917 0.613072
-0.0622653 -0.182948 0.614764
-0.0669361 -0.180831 0.613021
-0.0456102 -0.180704 0.596358
-0.0513039 -0.183466 0.607479
-0.0383284 -0.17047 0.564944
-0.0410205 -0.176229 0.581673
-0.0467448 -0.147899 0.513176
-0.0426596 -0.151973 0.520336
-0.0395933 -0.157445 0.531916
-0.0378512 -0.164053 0.54761
-0.0947361 -0.174083 0.562282
-0.0971272 -0.176925 0.57585
-0.0969656 -0.181189 0.591437
-0.0902152 -0.190413 0.617925
-0.0860057 -0.183802 0.60929
-0.080555 -0.177833 0.602945
-0.0942668 -0.185984 0.606232
-0.0895531 -0.178604 0.596165
-0.0839171 -0.172398 0.589651
-0.0915889 -0.172962 0.580302
-0.0857313 -0.166332 0.57378
-0.085632 -0.193627 0.62564
-0.0816717 -0.187794 0.618249
-0.0764471 -0.182024 0.611806
-0.0845587 -0.17456 0.548295
-0.090022 -0.173049 0.552581
-0.091425 -0.168276 0.563897
-0.0843639 -0.159636 0.554987
-0.0882755 -0.164322 0.548354
-0.0804617 -0.154882 0.537841
-0.0830475 -0.162752 0.538014
-0.0745952 -0.152829 0.526586
-0.0767876 -0.16317 0.532925
-0.0676854 -0.152573 0.520226
-0.0765803 -0.173857 0.544315
-0.0700441 -0.164128 0.531452
-0.0609847 -0.153677 0.518502
-0.0744526 -0.173044 0.59901
-0.0709953 -0.177551 0.607816
-0.0786328 -0.159622 0.568303
-0.0774729 -0.16713 0.586237
-0.0724073 -0.147312 0.532515
-0.0769428 -0.152609 0.549447
-0.0518727 -0.145193 0.510235
-0.058124 -0.144006 0.512103
-0.0653912 -0.144523 0.519419
-0.0366951 -0.1692 0.604974
-0.0417535 -0.168056 0.606419
-0.0455974 -0.165414 0.604346
-0.0415753 -0.17157 0.60418
-0.0469127 -0.170861 0.606353
-0.0509503 -0.16848 0.604753
-0.0239485 -0.165332 0.589207
-0.0307868 -0.168579 0.599719
-0.0282655 -0.167192 0.586103
-0.0350204 -0.170371 0.597177
-0.0124166 -0.153186 0.55941
-0.0175186 -0.160072 0.575347
-0.0175926 -0.154568 0.554203
-0.0219771 -0.16155 0.571193
-0.0109218 -0.125018 0.507258
-0.00857083 -0.130113 0.514764
-0.00785874 -0.136933 0.526552
-0.0207525 -0.127722 0.503166
-0.0179392 -0.13258 0.510336
-0.0163707 -0.139023 0.521953
-0.00909005 -0.14513 0.542255
-0.01599 -0.146744 0.537219
-0.051701 -0.179328 0.609377
-0.0570564 -0.17868 0.611577
-0.0617513 -0.176598 0.60991
-0.0399183 -0.175946 0.592593
-0.0457307 -0.178431 0.603026
-0.056537 -0.172284 0.60699
-0.0519722 -0.174239 0.608328
-0.046608 -0.174753 0.605613
-0.0318716 -0.165013 0.560515
-0.0351306 -0.171421 0.577982
-0.040213 -0.173686 0.598808
-0.0339288 -0.171015 0.588582
-0.0380615 -0.140303 0.507684
-0.0341009 -0.144491 0.514858
-0.0314427 -0.150223 0.526544
-0.0306234 -0.157408 0.542491
-0.0247405 -0.159163 0.555686
-0.0233106 -0.15131 0.538091
-0.0240446 -0.143807 0.522806
-0.0261365 -0.137837 0.511671
-0.0298157 -0.133606 0.504778
-0.0288336 -0.166319 0.573934
-0.0496218 -0.155502 0.589378
-0.056242 -0.158842 0.589837
-0.0482278 -0.161249 0.59871
-0.0540116 -0.16445 0.599315
-0.047807 -0.138786 0.558241
-0.0562236 -0.142777 0.557841
-0.0499573 -0.148019 0.576193
-0.0570824 -0.151232 0.575172
-0.0365551 -0.123934 0.523768
-0.04607 -0.127182 0.520472
-0.0431934 -0.130264 0.539817
-0.0522015 -0.134023 0.538567
-0.0148754 -0.121553 0.503781
-0.0250886 -0.124469 0.500159
-0.0206389 -0.119964 0.504966
-0.0314 -0.123186 0.501893
-0.0283487 -0.120498 0.511468
-0.0387899 -0.123861 0.508458
-0.0689034 -0.168133 0.595244
-0.065712 -0.173238 0.604705
-0.0712033 -0.153232 0.563218
-0.070881 -0.161038 0.580928
-0.0603471 -0.168532 0.60132
-0.0628804 -0.162781 0.591063
-0.0642561 -0.140111 0.526697
-0.0690562 -0.145894 0.544176
-0.0640557 -0.155193 0.576099
-0.063515 -0.146831 0.558097
-0.0431726 -0.137594 0.504832
-0.0496533 -0.136408 0.506748
-0.0554122 -0.132667 0.520912
-0.0572172 -0.136916 0.513976
-0.0483479 -0.12942 0.508774
-0.0411265 -0.129044 0.502606
-0.0349107 -0.130663 0.501585
-0.0609215 -0.139152 0.538869
-0.0324207 -0.166789 0.606589
-0.0372788 -0.165624 0.607716
-0.0408907 -0.16277 0.605133
-0.0194181 -0.163786 0.592887
-0.0261577 -0.166184 0.601572
-0.0366602 -0.160524 0.606761
-0.033408 -0.163415 0.609504
-0.0285688 -0.164743 0.608492
-0.0316414 -0.159253 0.609905
-0.029264 -0.16256 0.612785
-0.0251411 -0.164351 0.612659
-0.0100539 -0.164173 0.61018
-0.0170158 -0.165566 0.616283
-0.0220403 -0.164565 0.618285
-0.01184 -0.162547 0.601174
-0.0189236 -0.164395 0.608602
-0.0256142 -0.162093 0.617249
-0.0274432 -0.158431 0.613615
-0.00718664 -0.152258 0.564696
-0.0129111 -0.159079 0.580161
-0.0220318 -0.164395 0.6038
-0.0147671 -0.162292 0.596048
0.00419371 -0.155683 0.590162
-0.00274552 -0.160877 0.601313
0.00254578 -0.152372 0.578161
-0.00428674 -0.158431 0.590944
0.0189854 -0.129038 0.546556
0.0182891 -0.13435 0.55381
0.0156059 -0.140935 0.563958
0.0126333 -0.124762 0.532233
0.0127087 -0.130062 0.53931
0.0109671 -0.136772 0.549955
-0.00218016 -0.123767 0.514151
-0.000378177 -0.129014 0.521934
-0.000565199 -0.135798 0.53345
-0.0029116 -0.14397 0.548361
-0.00164163 -0.151361 0.569798
0.00286822 -0.143395 0.554609
0.00550408 -0.13532 0.540609
0.00756852 -0.14477 0.563831
0.00638947 -0.128621 0.530016
0.00543734 -0.123437 0.522657
0.0106746 -0.148598 0.576874
-0.00798954 -0.158033 0.584493
-0.0437921 -0.15211 0.589271
-0.0431215 -0.158404 0.59913
-0.0390998 -0.134966 0.558336
-0.0423638 -0.143856 0.575179
-0.0381903 -0.155683 0.600318
-0.0323076 -0.154517 0.603994
-0.0376157 -0.149002 0.59001
-0.0315222 -0.148075 0.594365
-0.0149302 -0.13104 0.571385
-0.0231594 -0.131207 0.565401
-0.0216187 -0.139796 0.586563
-0.0283136 -0.139782 0.580462
-0.0255712 -0.147344 0.59831
-0.027479 -0.15354 0.607358
-0.026734 -0.120604 0.525276
-0.0338026 -0.126749 0.540678
-0.0349137 -0.140454 0.575448
-0.0303079 -0.131286 0.55841
0.000889676 -0.120143 0.547293
-0.00757374 -0.117963 0.536886
-0.00708771 -0.124051 0.557525
-0.0158026 -0.123468 0.550418
0.0178911 -0.124623 0.541479
0.010742 -0.120625 0.527872
0.0145636 -0.121284 0.539228
0.00648732 -0.117693 0.526626
-0.00570462 -0.120026 0.510011
-0.0112857 -0.11785 0.510025
-0.0165125 -0.117569 0.527686
-0.0186988 -0.11771 0.514992
-0.00882531 -0.115539 0.519394
5.8734e-05 -0.116438 0.529228
-0.00225245 -0.116458 0.516359
0.00242214 -0.119245 0.517653
0.00866081 -0.119411 0.540884
-0.0242703 -0.123271 0.541431
-0.00801611 -0.165653 0.618833
-0.0142332 -0.165882 0.622809
-0.0193149 -0.164545 0.623924
-0.0235976 -0.15785 0.617924
-0.0223713 -0.161837 0.622249
-0.0200229 -0.158288 0.623696
-0.0191135 -0.162093 0.627789
-0.0161923 -0.164856 0.629373
-0.016476 -0.160105 0.631482
-0.0163181 -0.163833 0.634963
-0.0142187 -0.166724 0.636743
0.00637855 -0.158437 0.60094
-0.00100119 -0.163148 0.611229
-0.0112237 -0.166531 0.628624
-0.00494541 -0.166734 0.625579
-0.00981627 -0.168609 0.636253
-0.00398462 -0.169043 0.63355
0.0186554 -0.14529 0.57846
0.0220414 -0.139272 0.569297
0.0234159 -0.134052 0.562079
0.0213144 -0.148415 0.590192
0.0248133 -0.142924 0.582411
0.0265867 -0.13827 0.576444
0.022533 -0.153165 0.603571
0.0264416 -0.148153 0.596588
0.0285816 -0.143823 0.591375
0.0132676 -0.152027 0.58939
0.00937487 -0.160541 0.61021
0.015987 -0.154736 0.600074
0.0102955 -0.164124 0.621697
0.0169141 -0.158917 0.612639
0.00198657 -0.164726 0.619143
0.0030269 -0.167528 0.628766
0.0219652 -0.159694 0.619705
0.0159276 -0.164585 0.627167
0.00885376 -0.168715 0.634308
0.0020349 -0.171305 0.639998
-0.00443382 -0.172247 0.643947
-0.00989341 -0.171498 0.645915
-0.0129481 -0.169079 0.64532
0.0286859 -0.151159 0.608634
0.0261589 -0.155188 0.613536
-0.0142871 -0.165788 0.642896
-0.0138668 -0.161976 0.639146
-0.00709718 -0.131391 0.57759
-0.0143992 -0.138916 0.590614
-0.0200417 -0.146522 0.602346
-0.0229397 -0.152848 0.611376
-0.0186841 -0.153212 0.617373
-0.0147238 -0.155611 0.626305
-0.0148412 -0.147121 0.608873
-0.0110038 -0.150038 0.618801
0.00924408 -0.122089 0.55601
0.00109844 -0.125335 0.565133
-0.00846022 -0.140013 0.59788
-0.00474806 -0.143543 0.608887
-0.000396139 -0.133056 0.585916
0.00280832 -0.137747 0.599409
0.0206652 -0.125522 0.553084
0.0252684 -0.129644 0.567163
0.0279559 -0.136174 0.58432
0.0230856 -0.129497 0.556547
0.0267703 -0.133629 0.570784
0.0291986 -0.139852 0.587217
0.0157964 -0.125547 0.568258
0.0190856 -0.131903 0.585343
0.0160624 -0.122497 0.552296
0.0216439 -0.126528 0.565896
0.0245955 -0.133067 0.583185
0.00797923 -0.127795 0.575045
0.0112459 -0.133695 0.591509
0.0292941 -0.143681 0.601375
0.0266231 -0.140505 0.600013
0.0216289 -0.138794 0.601378
0.0150561 -0.139137 0.604939
0.00695154 -0.142197 0.611533
-0.00144178 -0.147427 0.620095
-0.00751214 -0.152759 0.627658
0.0298357 -0.147314 0.604475
-0.0116496 -0.157638 0.634082
-0.0118815 -0.179095 0.677528
-0.0113006 -0.176032 0.675373
-0.00939338 -0.173089 0.672902
-0.0107341 -0.175877 0.668671
-0.0110812 -0.172928 0.666837
-0.00967523 -0.169872 0.664399
-0.0074782 -0.184003 0.679153
-0.0106643 -0.18186 0.678682
-0.00503642 -0.180686 0.669963
-0.00868289 -0.178729 0.669918
0.0204612 -0.176541 0.666652
0.0176298 -0.178866 0.668923
0.0136598 -0.181155 0.671479
0.0243371 -0.16969 0.65243
0.0216058 -0.172332 0.655026
0.0176121 -0.175091 0.658321
0.00836465 -0.183339 0.674374
0.0024003 -0.184687 0.676829
0.0121355 -0.178036 0.662475
0.00610029 -0.180478 0.666565
-0.0029365 -0.184982 0.678533
0.000125531 -0.181344 0.669073
0.0205989 -0.165596 0.634567
0.014869 -0.169422 0.640189
0.00811831 -0.172738 0.645815
-0.00473043 -0.175219 0.65392
0.00122042 -0.17482 0.65071
-0.00407934 -0.17795 0.662393
0.00151533 -0.177911 0.65983
0.00812256 -0.176288 0.655879
-0.0119085 -0.171006 0.653353
-0.00910836 -0.173714 0.654621
-0.0106112 -0.17309 0.660776
-0.00806742 -0.175997 0.662194
-0.011691 -0.163821 0.646735
-0.0126841 -0.167668 0.650681
-0.0102511 -0.166349 0.65486
-0.0113429 -0.169875 0.658411
0.0248479 -0.161773 0.629398
0.0276578 -0.158071 0.624873
0.0197844 -0.169956 0.646382
0.0237205 -0.166763 0.642515
0.0264529 -0.163667 0.639026
0.0143943 -0.173402 0.651154
-0.00159019 -0.16761 0.667091
-0.00156659 -0.163146 0.656818
-0.00617015 -0.170272 0.670127
-0.00657325 -0.166712 0.661239
0.0116019 -0.163552 0.661011
0.0121146 -0.157369 0.648076
0.00458771 -0.165139 0.663838
0.00513413 -0.159689 0.651885
0.0225188 -0.17397 0.664306
0.0261529 -0.166883 0.649901
0.0236256 -0.17109 0.662025
0.0269163 -0.163745 0.647431
0.0234331 -0.167965 0.660188
0.0262282 -0.160468 0.645375
0.0212055 -0.165224 0.659352
0.023719 -0.158001 0.644788
0.0174066 -0.163596 0.659452
0.0185632 -0.15698 0.646098
0.0294623 -0.150678 0.617384
0.0280307 -0.147056 0.615022
0.0243425 -0.144582 0.614603
0.0105775 -0.146407 0.622573
0.0127905 -0.151302 0.634426
0.0181858 -0.144317 0.617252
0.0199338 -0.149838 0.630139
0.0253244 -0.150734 0.628909
-0.00433286 -0.155145 0.635983
-0.00209429 -0.15849 0.645622
0.00265277 -0.150388 0.629298
0.0049808 -0.154486 0.639931
-0.00899376 -0.159684 0.641832
-0.00718656 -0.162453 0.650522
0.0290088 -0.156604 0.63193
0.0292627 -0.154412 0.620813
0.0283029 -0.160102 0.635087
0.0282031 -0.153251 0.629691
-0.0178795 -0.190326 0.706055
-0.016424 -0.18809 0.704922
-0.0141977 -0.186358 0.704051
-0.0153678 -0.187506 0.699104
-0.0143674 -0.185173 0.697912
-0.0123493 -0.183234 0.696891
-0.0169117 -0.195477 0.708634
-0.0182051 -0.192891 0.707333
-0.0134299 -0.192891 0.701843
-0.0150547 -0.190272 0.700463
-0.0125475 -0.181807 0.685341
-0.0117537 -0.17895 0.683311
-0.0095477 -0.176178 0.680944
-0.00960862 -0.187202 0.687929
-0.0119111 -0.184813 0.687167
-0.0103743 -0.179314 0.688596
-0.0124829 -0.181782 0.690584
-0.0132963 -0.18453 0.692312
-0.0108659 -0.19871 0.710471
-0.014358 -0.197484 0.709739
-0.00636032 -0.195699 0.703296
-0.0104234 -0.19482 0.703006
0.00242084 -0.197252 0.710408
0.000113409 -0.198252 0.710828
-0.00287333 -0.198946 0.711023
0.00803219 -0.192267 0.70054
0.00569688 -0.193504 0.701162
0.00255267 -0.19451 0.701738
-0.00674089 -0.199244 0.711021
-0.00172962 -0.195351 0.702578
0.0161852 -0.182581 0.679479
0.0133227 -0.184605 0.681427
0.00957537 -0.186357 0.683269
-0.000504172 -0.188642 0.686471
0.00478952 -0.187811 0.685005
-0.00286818 -0.192241 0.695146
0.00199742 -0.191593 0.694059
0.00644327 -0.190321 0.692744
0.00981813 -0.188989 0.691721
0.0123239 -0.187499 0.69067
-0.00567981 -0.188448 0.687531
-0.0110234 -0.190289 0.695558
-0.00739926 -0.191779 0.695586
-0.0128045 -0.187574 0.694065
-0.00752602 -0.184339 0.703034
-0.00531488 -0.180396 0.695016
-0.0112254 -0.18509 0.703387
-0.00937404 -0.181669 0.695967
0.00149252 -0.185098 0.704085
0.00488375 -0.179822 0.694128
-0.00311267 -0.18427 0.703364
-9.10478e-05 -0.179585 0.694055
-0.00144789 -0.171527 0.676253
-0.00618346 -0.173686 0.678494
0.0108301 -0.169146 0.672425
0.00454461 -0.169952 0.674312
-0.00707124 -0.177336 0.687095
-0.00250489 -0.175796 0.68563
0.00658051 -0.188935 0.706154
0.0114876 -0.1833 0.695638
0.00487291 -0.186689 0.705
0.00876365 -0.181254 0.694997
0.00444878 -0.195844 0.709582
0.0099642 -0.190653 0.699558
0.00608363 -0.193938 0.708443
0.011422 -0.188531 0.698272
0.00704129 -0.191521 0.707252
0.0121512 -0.185836 0.696723
0.0184134 -0.180256 0.677339
0.019952 -0.177473 0.675112
0.0194162 -0.171519 0.67165
0.0162829 -0.177499 0.683839
0.020482 -0.174378 0.673142
0.0169857 -0.180118 0.685166
0.0162302 -0.182841 0.686828
0.0146363 -0.185293 0.688665
0.00904462 -0.17457 0.683313
0.0160036 -0.169606 0.671304
0.0136074 -0.175483 0.683053
0.00322212 -0.174789 0.684329
-0.0200022 -0.192806 0.712446
-0.0185647 -0.190726 0.71137
-0.0162135 -0.189194 0.710646
-0.0201544 -0.19799 0.715226
-0.0206791 -0.195426 0.713893
-0.018441 -0.191851 0.716686
-0.0206616 -0.193174 0.717174
-0.0221346 -0.1951 0.717913
-0.0217466 -0.194804 0.722724
-0.023667 -0.195701 0.722494
-0.0251233 -0.197232 0.722769
-0.0148696 -0.20166 0.71747
-0.0180553 -0.200047 0.716253
-0.0229223 -0.197701 0.71923
-0.0227584 -0.200452 0.720919
-0.0259445 -0.199538 0.723715
-0.0259395 -0.202204 0.725352
-0.00309503 -0.201461 0.719106
-0.00536358 -0.202256 0.719345
-0.00803788 -0.202591 0.719124
-0.0113723 -0.20244 0.718476
-0.0184598 -0.204348 0.723766
-0.0152542 -0.205165 0.72485
-0.0121638 -0.205367 0.725639
-0.0226004 -0.206562 0.729157
-0.0196074 -0.207536 0.730363
-0.01674 -0.208035 0.731398
-0.0097672 -0.205187 0.726187
-0.00794711 -0.204767 0.726608
-0.0146246 -0.208145 0.732331
-0.0129031 -0.207845 0.73287
-0.0210827 -0.202717 0.722361
-0.0247978 -0.204677 0.727369
-0.0296628 -0.203679 0.729787
-0.0295078 -0.201182 0.728441
-0.0282887 -0.199155 0.727704
-0.0265481 -0.197815 0.727621
-0.0245306 -0.19713 0.728011
-0.0271039 -0.208074 0.733396
-0.0288199 -0.206087 0.731551
-0.0186513 -0.21076 0.738767
-0.0203461 -0.210892 0.738113
-0.0223324 -0.210583 0.737016
-0.0247836 -0.209702 0.735443
-0.00960326 -0.187975 0.710631
-0.0132625 -0.188201 0.710226
-0.00166277 -0.189709 0.712723
-0.00553865 -0.188549 0.71167
-0.0158305 -0.191334 0.717079
-0.0193722 -0.19447 0.723322
-0.0125279 -0.19146 0.717804
-0.01648 -0.194688 0.724292
0.00251026 -0.19389 0.71517
0.00121606 -0.191461 0.71371
-0.00878659 -0.192363 0.719114
-0.0130701 -0.195584 0.725636
-0.00534802 -0.193916 0.72067
-0.0102563 -0.197297 0.727662
-0.00101936 -0.20026 0.71844
0.000847351 -0.198532 0.717494
-0.00225513 -0.198224 0.723634
-0.00773872 -0.20191 0.731111
0.00215367 -0.196336 0.716462
-0.00274632 -0.200419 0.7247
-0.0082327 -0.204015 0.731962
-0.00411126 -0.2023 0.725488
-0.00961598 -0.20589 0.732656
-0.005859 -0.203692 0.726065
-0.0112087 -0.207124 0.732953
-0.00309439 -0.195942 0.72221
-0.00856215 -0.199568 0.729753
-0.0146329 -0.200951 0.73441
-0.0170513 -0.198903 0.732097
-0.0196956 -0.197559 0.730026
-0.0222274 -0.197028 0.728777
-0.0130872 -0.205425 0.737643
-0.0132519 -0.203206 0.736313
-0.0169204 -0.210217 0.73898
-0.0152175 -0.209165 0.73882
-0.0137675 -0.207535 0.738416
-0.0431598 -0.20828 0.744051
-0.0419534 -0.20624 0.743199
-0.0403676 -0.205042 0.743428
-0.0395426 -0.207723 0.741241
-0.03849 -0.205559 0.74025
-0.0369786 -0.203939 0.740081
-0.0386859 -0.204559 0.744284
-0.0371234 -0.204726 0.745595
-0.0354139 -0.203204 0.740656
-0.0338567 -0.203179 0.741831
-0.0391889 -0.21809 0.755824
-0.0403146 -0.217625 0.754523
-0.0414574 -0.216689 0.752761
-0.0338143 -0.216776 0.752535
-0.034978 -0.216438 0.751306
-0.036247 -0.215652 0.749674
-0.0426286 -0.215107 0.750446
-0.043421 -0.212894 0.747828
-0.0378553 -0.2143 0.747649
-0.0393392 -0.212522 0.745498
-0.0436723 -0.210608 0.745687
